full_name,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,ip_g,era,whip,k_pct,bb_pct,avg_velocity,ip_g_scale,era_scale,whip_scale,k_pct_scale,bb_pct_scale,avg_velocity_scale
Génesis Cabrera,Delibird,66.0,225,45,55,45,65,45,75,0.21713147410358566,0.3047808764940239,0.21115537848605578,0.5398406374501992,0.1952191235059761,0.6254980079681275,1.0,5.06,1.56,26.6,12.6,95.8,0.23370786516853934,0.24269662921348312,0.13258426966292136,0.7191011235955056,0.08651685393258424,0.7887640449438202
Albert Abreu,Yanma,69.2,193,65,65,45,75,45,95,0.549800796812749,0.44621513944223107,0.21115537848605578,0.647410358565737,0.1952191235059761,0.848605577689243,1.2525252525252526,4.14,1.33,25.3,11.5,97.3,0.4067415730337079,0.4775280898876404,0.41235955056179774,0.647191011235955,0.1404494382022472,0.9247191011235955
Gregory Soto,Staryu,52.6,120,30,45,55,70,55,85,0.04183266932270916,0.17330677290836655,0.3565737051792829,0.603585657370518,0.34462151394422313,0.7310756972111554,0.8730158730158729,4.66,1.23,23.9,10.3,97.8,0.0449438202247191,0.35056179775280893,0.5606741573033708,0.5651685393258427,0.24606741573033708,0.9471910112359551
Kevin Kelly,Marowak,70.0,105,60,80,110,50,80,45,0.44621513944223107,0.6254980079681275,0.9203187250996016,0.33665338645418325,0.6992031872509961,0.26095617529880477,1.1531531531531531,3.16,1.05,19.9,6.3,90.6,0.35842696629213483,0.7314606741573033,0.8573033707865169,0.28876404494382024,0.801123595505618,0.07977528089887641
Tucker Davidson,Drowzee,62.0,96,60,48,45,43,90,42,0.44621513944223107,0.21115537848605578,0.21115537848605578,0.24302788844621515,0.8127490039840638,0.22310756972111553,1.7592592592592593,6.54,1.74,20.9,7.4,91.6,0.48764044943820223,0.07191011235955058,0.051685393258426915,0.350561797752809,0.6348314606741573,0.15280898876404495
Seranthony Domínguez,Elekid,69.7,239,45,63,37,65,55,95,0.21713147410358566,0.39243027888446214,0.1254980079681275,0.5398406374501992,0.34462151394422313,0.848605577689243,0.84375,4.33,1.56,22.2,8.7,97.7,0.020224719101123594,0.4314606741573034,0.13258426966292136,0.43820224719101125,0.4438202247191011,0.9415730337078652
Andrew Wantz,Croconaw,61.1,159,65,80,80,59,63,58,0.549800796812749,0.6254980079681275,0.7091633466135459,0.42231075697211157,0.43824701195219123,0.4203187250996016,1.577777777777778,4.56,1.06,22.9,9.4,94.0,0.4696629213483146,0.3752808988764045,0.8348314606741574,0.48764044943820223,0.3876404494382022,0.49887640449438203
Brusdar Graterol,Hitmonchan,52.8,107,50,105,79,35,110,76,0.2868525896414343,0.8944223107569721,0.6752988047808764,0.11952191235059761,0.9442231075697212,0.6394422310756972,0.9612403100775194,1.74,1.14,17.7,4.3,98.4,0.17303370786516853,0.9651685393258427,0.6910112359550562,0.1696629213483146,0.9606741573033708,0.9696629213483146
Peter Lambert,Chinchou,81.2,170,75,38,38,56,56,67,0.6852589641434262,0.10756972111553785,0.13147410358565736,0.41434262948207173,0.3844621513944223,0.5298804780876494,2.4583333333333335,5.49,1.53,22.7,9.3,93.8,0.5235955056179775,0.1685393258426966,0.1685393258426966,0.47752808988764045,0.4089887640449438,0.4764044943820225
Huascar Brazoban,Magby,68.1,240,45,75,37,70,55,83,0.21713147410358566,0.5557768924302788,0.1254980079681275,0.603585657370518,0.34462151394422313,0.6972111553784861,1.1788617886178863,3.72,1.43,23.4,10.0,95.9,0.3842696629213483,0.5966292134831461,0.27865168539325846,0.5370786516853933,0.2853932584269663,0.8123595505617978
Hayden Wesneski,Bayleef,56.0,153,60,62,80,63,80,60,0.44621513944223107,0.38247011952191234,0.7091633466135459,0.49800796812749004,0.6992031872509961,0.44621513944223107,4.044444444444444,4.75,1.20,19.3,5.9,93.6,0.5910112359550562,0.31685393258426964,0.6067415730337078,0.25617977528089886,0.849438202247191,0.43258426966292135
Michael Rucker,Delibird,72.9,225,45,55,45,65,45,75,0.21713147410358566,0.3047808764940239,0.21115537848605578,0.5398406374501992,0.1952191235059761,0.6254980079681275,1.1875,5.21,1.45,23.0,9.7,94.7,0.3865168539325843,0.21235955056179778,0.24494382022471906,0.49325842696629213,0.33370786516853934,0.6112359550561798
Buck Farmer,Croconaw,64.7,159,65,80,80,59,63,58,0.549800796812749,0.6254980079681275,0.7091633466135459,0.42231075697211157,0.43824701195219123,0.4203187250996016,1.0507246376811594,3.91,1.10,21.4,8.2,93.7,0.2898876404494382,0.5460674157303371,0.747191011235955,0.37865168539325844,0.5191011235955056,0.45730337078651684
Ron Marinaccio,Unown,53.6,201,48,72,48,72,48,48,0.24900398406374502,0.5239043824701195,0.2410358565737052,0.6294820717131474,0.2350597609561753,0.29282868525896416,1.032520325203252,3.61,1.30,26.5,13.3,93.8,0.26741573033707866,0.6202247191011236,0.45280898876404496,0.7146067415730337,0.05842696629213484,0.4764044943820225
Justin Bruihl,Parasect,54.9,47,60,95,80,60,80,30,0.44621513944223107,0.8207171314741036,0.7091633466135459,0.4581673306772908,0.6992031872509961,0.08565737051792828,1.2407407407407407,3.22,1.21,18.7,5.5,88.4,0.4044943820224719,0.7078651685393258,0.5887640449438203,0.21910112359550563,0.8775280898876404,0.02696629213483146
Jameson Taillon,Seel,62.2,86,65,45,55,45,70,45,0.549800796812749,0.17330677290836655,0.3565737051792829,0.2749003984063745,0.5657370517928287,0.26095617529880477,4.833333333333333,6.05,1.40,20.0,6.9,93.8,0.6876404494382022,0.1235955056179775,0.30561797752808983,0.3,0.7168539325842697,0.4764044943820225
Sandy Alcantara,Jumpluff,56.3,189,75,55,70,55,85,110,0.6852589641434262,0.3047808764940239,0.5717131474103586,0.3884462151394422,0.7729083665338645,0.9482071713147411,6.316666666666666,4.70,1.28,19.9,6.8,97.5,0.9921348314606742,0.33932584269662924,0.48089887640449436,0.28876404494382024,0.7269662921348314,0.9280898876404494
Elvis Peguero,Dodrio,69.7,85,60,110,70,60,60,100,0.44621513944223107,0.9223107569721115,0.5717131474103586,0.4581673306772908,0.4103585657370518,0.896414342629482,1.0555555555555556,2.84,1.11,22.1,9.1,95.8,0.30337078651685395,0.8224719101123595,0.7325842696629213,0.42696629213483145,0.4280898876404494,0.7887640449438202
Justin Verlander,Kangaskhan,53.4,115,105,95,80,40,80,90,0.9442231075697212,0.8207171314741036,0.7091633466135459,0.199203187250996,0.6992031872509961,0.7928286852589641,5.928571428571429,3.47,1.16,20.6,7.6,94.3,0.9550561797752809,0.6426966292134831,0.6561797752808989,0.3415730337078652,0.598876404494382,0.5426966292134832
Michael Grove,Chinchou,63.9,170,75,38,38,56,56,67,0.6852589641434262,0.10756972111553785,0.13147410358565736,0.41434262948207173,0.3844621513944223,0.5298804780876494,4.333333333333333,6.40,1.54,20.4,7.4,94.8,0.6089887640449438,0.07640449438202246,0.15393258426966294,0.3258426966292135,0.6348314606741573,0.6303370786516854
Yency Almonte,Staryu,70.4,120,30,45,55,70,55,85,0.04183266932270916,0.17330677290836655,0.3565737051792829,0.603585657370518,0.34462151394422313,0.7310756972111554,0.9674796747967479,4.76,1.31,22.5,9.5,95.7,0.1797752808988764,0.3134831460674158,0.4393258426966292,0.4640449438202247,0.3707865168539326,0.7696629213483146
Tayler Saucedo,Unown,46.1,201,48,72,48,72,48,48,0.24900398406374502,0.5239043824701195,0.2410358565737052,0.6294820717131474,0.2350597609561753,0.29282868525896416,0.9770114942528735,2.54,1.38,23.4,10.5,92.2,0.19775280898876405,0.8876404494382022,0.33370786516853934,0.5370786516853933,0.22359550561797747,0.20674157303370785
Ranger Suárez,Dunsparce,58.6,206,100,70,70,65,65,45,0.9223107569721115,0.50199203187251,0.5717131474103586,0.5398406374501992,0.48804780876494025,0.26095617529880477,5.615384615384615,4.07,1.40,21.4,8.6,93.0,0.8786516853932584,0.49662921348314604,0.30561797752808983,0.37865168539325844,0.45842696629213486,0.3471910112359551
Shane Bieber,Lickitung,45.7,108,90,55,75,60,75,30,0.8346613545816733,0.3047808764940239,0.6314741035856574,0.4581673306772908,0.6235059760956175,0.08565737051792828,6.157894736842105,3.77,1.25,19.4,6.7,91.4,0.9820224719101124,0.5808988764044944,0.5314606741573034,0.2640449438202247,0.7404494382022472,0.13258426966292136
Tristan Beck,Hitmontop,63.0,237,50,95,95,35,110,70,0.2868525896414343,0.8207171314741036,0.8346613545816733,0.11952191235059761,0.9442231075697212,0.5737051792828686,2.5,3.06,1.12,18.6,5.9,94.3,0.5280898876404494,0.7730337078651686,0.7224719101123596,0.2101123595505618,0.849438202247191,0.5426966292134832
Yunior Marte,Voltorb,71.1,100,40,30,50,55,55,100,0.15139442231075698,0.061752988047808766,0.2868525896414343,0.3884462151394422,0.34462151394422313,0.896414342629482,0.9285714285714286,5.54,1.58,21.0,8.4,97.6,0.1101123595505618,0.1629213483146067,0.1179775280898876,0.35280898876404493,0.49213483146067416,0.9337078651685393
Adam Ottavino,Kabuto,72.8,140,30,80,90,55,45,55,0.04183266932270916,0.6254980079681275,0.8007968127490039,0.3884462151394422,0.1952191235059761,0.38247011952191234,0.9365079365079365,3.66,1.19,22.8,10.2,92.7,0.12471910112359551,0.6101123595505618,0.6202247191011236,0.48314606741573035,0.26179775280898876,0.298876404494382
Michael Lorenzen,Kangaskhan,61.6,115,105,95,80,40,80,90,0.9442231075697212,0.8207171314741036,0.7091633466135459,0.199203187250996,0.6992031872509961,0.7928286852589641,5.921568627450981,3.49,1.09,19.1,6.5,94.4,0.952808988764045,0.6393258426966293,0.7696629213483146,0.24269662921348314,0.7629213483146067,0.5617977528089888
Jalen Beeks,Delibird,59.8,225,45,55,45,65,45,75,0.21713147410358566,0.3047808764940239,0.21115537848605578,0.5398406374501992,0.1952191235059761,0.6254980079681275,1.3827160493827162,6.27,1.47,23.7,11.2,94.4,0.4449438202247191,0.09213483146067414,0.22022471910112362,0.5584269662921348,0.16179775280898878,0.5617977528089888
George Soriano,Pinsir,80.0,127,65,125,100,55,70,85,0.549800796812749,0.9601593625498008,0.8764940239043825,0.3884462151394422,0.5657370517928287,0.7310756972111554,2.5185185185185186,1.99,1.06,21.9,9.4,94.9,0.5303370786516854,0.9550561797752809,0.8348314606741574,0.4101123595505618,0.3876404494382022,0.647191011235955
Kendall Graveman,Dodrio,46.5,85,60,110,70,60,60,100,0.44621513944223107,0.9223107569721115,0.5717131474103586,0.4581673306772908,0.4103585657370518,0.896414342629482,0.9767441860465116,3.00,1.14,23.4,10.9,95.9,0.19550561797752808,0.7932584269662921,0.6910112359550562,0.5370786516853933,0.1853932584269663,0.8123595505617978
Josh Staumont,Gastly,65.5,92,30,35,30,100,35,80,0.04183266932270916,0.09163346613545817,0.055776892430278883,0.8784860557768924,0.09163346613545817,0.6713147410358565,0.9523809523809523,5.40,1.45,27.0,14.6,95.6,0.14831460674157304,0.18876404494382026,0.24494382022471906,0.755056179775281,0.032584269662921383,0.7561797752808989
Mike Baumann,Murkrow,51.4,198,60,85,42,85,42,91,0.44621513944223107,0.7290836653386454,0.1752988047808765,0.7529880478087649,0.1593625498007968,0.8227091633466136,1.0775193798449614,3.69,1.29,25.9,13.5,96.5,0.32134831460674157,0.6056179775280899,0.46853932584269664,0.6808988764044944,0.053932584269662964,0.8752808988764045
Kyle Hendricks,Snorlax,8.8,143,160,110,65,65,110,30,0.9880478087649402,0.9223107569721115,0.5039840637450199,0.5398406374501992,0.9442231075697212,0.08565737051792828,5.818181818181818,3.38,1.06,16.1,3.8,87.2,0.9325842696629213,0.655056179775281,0.8348314606741574,0.10674157303370786,0.9696629213483146,0.011235955056179775
Zack Greinke,Drowzee,32.6,96,60,48,45,43,90,42,0.44621513944223107,0.21115537848605578,0.21115537848605578,0.24302788844621515,0.8127490039840638,0.22310756972111553,5.087719298245614,5.40,1.30,16.0,3.7,89.5,0.7438202247191011,0.18876404494382026,0.45280898876404496,0.09775280898876404,0.9764044943820225,0.04269662921348315
Colin Rea,Azumarill,67.5,184,100,50,80,50,80,50,0.9223107569721115,0.24900398406374502,0.7091633466135459,0.33665338645418325,0.6992031872509961,0.3247011952191235,5.019607843137255,4.64,1.21,19.5,7.2,92.5,0.7213483146067415,0.35617977528089884,0.5887640449438203,0.27303370786516856,0.6640449438202247,0.2595505617977528
Jaime Barría,Croconaw,63.7,159,65,80,80,59,63,58,0.549800796812749,0.6254980079681275,0.7091633466135459,0.42231075697211157,0.43824701195219123,0.4203187250996016,2.8666666666666667,3.77,1.19,19.5,7.2,93.0,0.5415730337078651,0.5808988764044944,0.6202247191011236,0.27303370786516856,0.6640449438202247,0.3471910112359551
Josh Winckowski,Raticate,70.7,20,55,81,60,50,70,97,0.35856573705179284,0.6653386454183267,0.4362549800796813,0.33665338645418325,0.5657370517928287,0.8685258964143426,1.6262626262626263,3.02,1.36,19.2,7.0,95.8,0.4764044943820225,0.7910112359550562,0.3719101123595505,0.24943820224719102,0.701123595505618,0.7887640449438202
Aaron Civale,Golem,55.4,76,80,110,130,55,65,45,0.7470119521912351,0.9223107569721115,0.9741035856573705,0.3884462151394422,0.48804780876494025,0.26095617529880477,5.7272727272727275,2.71,1.08,19.2,7.1,92.3,0.903370786516854,0.851685393258427,0.798876404494382,0.24943820224719102,0.6842696629213483,0.22359550561797753
Brent Suter,Parasect,75.5,47,60,95,80,60,80,30,0.44621513944223107,0.8207171314741036,0.7091633466135459,0.4581673306772908,0.6992031872509961,0.08565737051792828,1.3333333333333333,2.74,1.15,20.0,8.0,88.3,0.4314606741573034,0.8404494382022472,0.6741573033707865,0.3,0.550561797752809,0.024719101123595506
Dylan Covey,Ledian,61.5,166,55,35,50,55,110,85,0.35856573705179284,0.09163346613545817,0.2868525896414343,0.3884462151394422,0.9442231075697212,0.7310756972111554,1.9166666666666667,5.48,1.52,18.0,6.0,95.0,0.4966292134831461,0.17528089887640452,0.17865168539325837,0.17865168539325843,0.8382022471910112,0.6730337078651686
Tyler Rogers,Parasect,64.2,47,60,95,80,60,80,30,0.44621513944223107,0.8207171314741036,0.7091633466135459,0.4581673306772908,0.6992031872509961,0.08565737051792828,1.1136363636363635,2.20,1.08,19.0,7.0,82.8,0.33707865168539325,0.9235955056179775,0.798876404494382,0.23595505617977527,0.701123595505618,0.0022471910112359553
Ronel Blanco,Pidgeotto,62.2,17,63,60,55,50,50,71,0.49800796812749004,0.3565737051792829,0.3565737051792829,0.33665338645418325,0.2729083665338645,0.6095617529880478,3.066666666666667,4.70,1.43,24.1,12.1,94.5,0.5460674157303371,0.33932584269662924,0.27865168539325846,0.5764044943820225,0.10898876404494384,0.5786516853932584
Jimmy Lambert,Natu,70.0,177,40,50,45,70,45,70,0.15139442231075698,0.24900398406374502,0.21115537848605578,0.603585657370518,0.1952191235059761,0.5737051792828686,0.9733333333333333,6.29,1.77,24.1,12.1,94.1,0.19101123595505617,0.08876404494382018,0.04044943820224722,0.5764044943820225,0.10898876404494384,0.5123595505617977
Marcus Stroman,Quagsire,77.9,195,95,85,85,65,65,35,0.8904382470119522,0.7290836653386454,0.7629482071713147,0.5398406374501992,0.48804780876494025,0.1394422310756972,5.825396825396825,3.09,1.14,21.1,9.2,91.5,0.9348314606741573,0.7629213483146067,0.6910112359550562,0.3561797752808989,0.4213483146067416,0.14269662921348314
Jonathan Hernández,Voltorb,65.1,100,40,30,50,55,55,100,0.15139442231075698,0.061752988047808766,0.2868525896414343,0.3884462151394422,0.34462151394422313,0.896414342629482,0.8666666666666667,6.65,1.62,22.8,10.9,97.6,0.04044943820224719,0.0674157303370787,0.09775280898876404,0.48314606741573035,0.1853932584269663,0.9337078651685393
Andrew Vasquez,Parasect,62.4,47,60,95,80,60,80,30,0.44621513944223107,0.8207171314741036,0.7091633466135459,0.4581673306772908,0.6992031872509961,0.08565737051792828,1.367816091954023,2.04,1.21,20.1,8.3,89.2,0.4393258426966292,0.949438202247191,0.5887640449438203,0.30786516853932583,0.5067415730337079,0.035955056179775284
Drew Smyly,Seel,56.4,86,65,45,55,45,70,45,0.549800796812749,0.17330677290836655,0.3565737051792829,0.2749003984063745,0.5657370517928287,0.26095617529880477,5.2631578947368425,4.50,1.37,19.9,8.1,91.6,0.7842696629213484,0.3921348314606742,0.352808988764045,0.28876404494382024,0.5370786516853933,0.15280898876404495
Adrián Martínez,Seel,76.4,86,65,45,55,45,70,45,0.549800796812749,0.17330677290836655,0.3565737051792829,0.2749003984063745,0.5657370517928287,0.26095617529880477,2.151515151515152,5.70,1.39,19.6,7.8,93.8,0.5146067415730337,0.14269662921348314,0.31685393258426964,0.2786516853932584,0.5730337078651686,0.4764044943820225
Austin Voth,Psyduck,71.3,54,50,52,48,65,50,55,0.2868525896414343,0.2788844621513944,0.2410358565737052,0.5398406374501992,0.2729083665338645,0.38247011952191234,1.3478260869565217,4.94,1.58,21.5,9.7,93.3,0.4337078651685393,0.2696629213483146,0.1179775280898876,0.3853932584269663,0.33370786516853934,0.38764044943820225
Nick Martinez,Nidorino,71.9,33,61,72,57,55,55,65,0.49203187250996017,0.5239043824701195,0.3904382470119522,0.3884462151394422,0.34462151394422313,0.5,1.7235772357723578,3.95,1.27,20.3,8.5,92.9,0.4853932584269663,0.5348314606741573,0.49213483146067416,0.31573033707865167,0.47528089887640446,0.32696629213483147
Noah Syndergaard,Drowzee,54.1,96,60,48,45,43,90,42,0.44621513944223107,0.21115537848605578,0.21115537848605578,0.24302788844621515,0.8127490039840638,0.22310756972111553,4.611111111111112,7.16,1.45,15.4,3.7,92.3,0.6415730337078651,0.038202247191011285,0.24494382022471906,0.07415730337078652,0.9764044943820225,0.22359550561797753
Jon Gray,Kangaskhan,72.1,115,105,95,80,40,80,90,0.9442231075697212,0.8207171314741036,0.7091633466135459,0.199203187250996,0.6992031872509961,0.7928286852589641,5.7407407407407405,3.31,1.19,19.8,8.1,95.5,0.9089887640449438,0.6887640449438202,0.6202247191011236,0.28314606741573034,0.5370786516853933,0.744943820224719
Aaron Loup,Ekans,60.0,23,35,60,44,40,54,55,0.08167330677290836,0.3565737051792829,0.18725099601593626,0.199203187250996,0.30677290836653387,0.38247011952191234,0.8924731182795699,4.88,1.55,20.3,8.6,91.5,0.060674157303370786,0.2853932584269663,0.1404494382022472,0.31573033707865167,0.45842696629213486,0.14269662921348314
Drew VerHagen,Delibird,84.7,225,45,55,45,65,45,75,0.21713147410358566,0.3047808764940239,0.21115537848605578,0.5398406374501992,0.1952191235059761,0.6254980079681275,1.0761904761904761,4.78,1.46,22.1,10.5,94.3,0.31910112359550563,0.30674157303370786,0.2303370786516854,0.42696629213483145,0.22359550561797747,0.5426966292134832
Enyel De Los Santos,Kingler,62.6,99,55,130,115,50,50,75,0.35856573705179284,0.9800796812749004,0.9402390438247012,0.33665338645418325,0.2729083665338645,0.6254980079681275,0.9674796747967479,2.72,1.08,21.9,10.3,95.6,0.1797752808988764,0.848314606741573,0.798876404494382,0.4101123595505618,0.24606741573033708,0.7561797752808989
Luke Weaver,Chinchou,44.5,170,75,38,38,56,56,67,0.6852589641434262,0.10756972111553785,0.13147410358565736,0.41434262948207173,0.3844621513944223,0.5298804780876494,4.75,7.22,1.63,18.4,6.9,93.8,0.6696629213483146,0.0337078651685393,0.09213483146067414,0.19887640449438201,0.7168539325842697,0.4764044943820225
Julio Teheran,Azumarill,32.3,184,100,50,80,50,80,50,0.9223107569721115,0.24900398406374502,0.7091633466135459,0.33665338645418325,0.6992031872509961,0.3247011952191235,5.7407407407407405,4.01,1.10,16.8,5.3,89.6,0.9089887640449438,0.5168539325842696,0.747191011235955,0.13370786516853933,0.8910112359550562,0.0449438202247191
Miles Mikolas,Azumarill,35.5,184,100,50,80,50,80,50,0.9223107569721115,0.24900398406374502,0.7091633466135459,0.33665338645418325,0.6992031872509961,0.3247011952191235,5.7936507936507935,4.14,1.27,16.1,4.6,92.6,0.9247191011235955,0.4775280898876404,0.49213483146067416,0.10674157303370786,0.9404494382022472,0.28314606741573034
Taijuan Walker,Nidorina,75.7,30,70,62,67,55,55,56,0.6254980079681275,0.38247011952191234,0.5338645418326693,0.3884462151394422,0.34462151394422313,0.4123505976095618,5.366666666666666,4.11,1.26,21.2,9.7,92.9,0.8089887640449438,0.4820224719101124,0.5112359550561798,0.36179775280898874,0.33370786516853934,0.32696629213483147
Bailey Falter,Drowzee,50.1,96,60,48,45,43,90,42,0.44621513944223107,0.21115537848605578,0.21115537848605578,0.24302788844621515,0.8127490039840638,0.22310756972111553,5.041666666666667,5.13,1.44,16.0,4.6,90.5,0.7280898876404495,0.2359550561797753,0.2629213483146068,0.09775280898876404,0.9404494382022472,0.07640449438202247
Anthony Bass,Charmander,86.5,4,39,52,43,60,50,65,0.11354581673306773,0.2788844621513944,0.18127490039840638,0.4581673306772908,0.2729083665338645,0.5,0.9090909090909091,4.95,1.40,21.6,10.2,94.5,0.07977528089887641,0.26629213483146064,0.30561797752808983,0.39101123595505616,0.26179775280898876,0.5786516853932584
José Leclerc,Murkrow,43.4,198,60,85,42,85,42,91,0.44621513944223107,0.7290836653386454,0.1752988047808765,0.7529880478087649,0.1593625498007968,0.8227091633466136,0.9777777777777777,3.07,1.36,25.0,13.7,94.7,0.2,0.7662921348314606,0.3719101123595505,0.6292134831460674,0.051685393258426915,0.6112359550561798
Kyle Gibson,Wobbuffet,53.1,202,190,33,58,33,58,33,0.9920318725099602,0.07569721115537849,0.4043824701195219,0.08366533864541832,0.3904382470119522,0.11553784860557768,5.761904761904762,4.76,1.36,19.0,7.7,91.9,0.9168539325842696,0.3134831460674158,0.3719101123595505,0.23595505617977527,0.5853932584269663,0.18089887640449437
Eric Lauer,Clefairy,62.5,35,70,45,48,60,65,35,0.6254980079681275,0.17330677290836655,0.2410358565737052,0.4581673306772908,0.48804780876494025,0.1394422310756972,4.7407407407407405,5.48,1.52,21.9,10.7,90.8,0.6617977528089888,0.17528089887640452,0.17865168539325837,0.4101123595505618,0.19999999999999996,0.09213483146067415
Michael Kopech,Yanma,64.3,193,65,65,45,75,45,95,0.549800796812749,0.44621513944223107,0.21115537848605578,0.647410358565737,0.1952191235059761,0.848605577689243,5.12962962962963,4.29,1.39,25.3,14.1,95.5,0.750561797752809,0.4449438202247191,0.31685393258426964,0.647191011235955,0.0393258426966292,0.744943820224719
Johan Oviedo,Furret,58.7,162,85,76,64,45,55,90,0.7888446215139442,0.5836653386454184,0.4721115537848606,0.2749003984063745,0.34462151394422313,0.7928286852589641,5.566666666666666,4.77,1.37,20.5,9.3,96.3,0.8629213483146068,0.3101123595505618,0.352808988764045,0.3359550561797753,0.4089887640449438,0.8584269662921349
Xzavion Curry,Hitmontop,53.5,237,50,95,95,35,110,70,0.2868525896414343,0.8207171314741036,0.8346613545816733,0.11952191235059761,0.9442231075697212,0.5737051792828686,2.0972222222222223,2.86,1.13,16.5,5.3,92.9,0.5056179775280899,0.8179775280898877,0.7089887640449438,0.11910112359550562,0.8910112359550562,0.32696629213483147
Nick Ramirez,Teddiursa,44.9,216,60,80,50,50,50,40,0.44621513944223107,0.6254980079681275,0.2868525896414343,0.33665338645418325,0.2729083665338645,0.18725099601593626,1.1587301587301586,3.33,1.40,18.7,7.5,89.0,0.36179775280898874,0.6752808988764045,0.30561797752808983,0.21910112359550563,0.6157303370786518,0.03258426966292135
Mason Thompson,Pidgeotto,86.1,17,63,60,55,50,50,71,0.49800796812749004,0.3565737051792829,0.3565737051792829,0.33665338645418325,0.2729083665338645,0.6095617529880478,1.175438596491228,4.43,1.32,20.7,9.6,94.6,0.38202247191011235,0.4056179775280899,0.4269662921348315,0.34606741573033706,0.3584269662921349,0.5943820224719101
Luis García,Voltorb,86.7,100,40,30,50,55,55,100,0.15139442231075698,0.061752988047808766,0.2868525896414343,0.3884462151394422,0.34462151394422313,0.896414342629482,0.9351851851851851,5.61,1.46,21.6,10.5,96.9,0.11910112359550562,0.15280898876404492,0.2303370786516854,0.39101123595505616,0.22359550561797747,0.9067415730337078
Ian Gibaut,Qwilfish,65.1,211,65,95,75,55,55,85,0.549800796812749,0.8207171314741036,0.6314741035856574,0.3884462151394422,0.34462151394422313,0.7310756972111554,1.0592592592592591,3.21,1.24,20.7,9.6,95.0,0.3056179775280899,0.7146067415730337,0.5449438202247191,0.34606741573033706,0.3584269662921349,0.6730337078651686
Drey Jameson,Nidorino,66.5,33,61,72,57,55,55,65,0.49203187250996017,0.5239043824701195,0.3904382470119522,0.3884462151394422,0.34462151394422313,0.5,2.711111111111111,3.32,1.43,21.3,10.3,95.0,0.5348314606741573,0.6820224719101123,0.27865168539325846,0.36966292134831463,0.24606741573033708,0.6730337078651686
Ryne Stanek,Elekid,58.3,239,45,63,37,65,55,95,0.21713147410358566,0.39243027888446214,0.1254980079681275,0.5398406374501992,0.34462151394422313,0.848605577689243,0.9333333333333332,4.68,1.50,24.1,13.1,98.3,0.1146067415730337,0.3438202247191011,0.19550561797752808,0.5764044943820225,0.06966292134831464,0.9640449438202248
Richard Bleier,Drowzee,50.2,96,60,48,45,43,90,42,0.44621513944223107,0.21115537848605578,0.21115537848605578,0.24302788844621515,0.8127490039840638,0.22310756972111553,1.05,5.57,1.38,15.2,4.3,87.8,0.2853932584269663,0.1573033707865169,0.33370786516853934,0.0651685393258427,0.9606741573033708,0.01348314606741573
Bryce Elder,Machoke,48.4,67,80,100,70,50,60,45,0.7470119521912351,0.8605577689243028,0.5717131474103586,0.33665338645418325,0.4103585657370518,0.26095617529880477,5.719298245614035,3.31,1.24,18.6,7.7,89.4,0.9011235955056179,0.6887640449438202,0.5449438202247191,0.2101123595505618,0.5853932584269663,0.04044943820224719
Jack Flaherty,Wigglytuff,62.7,40,140,70,45,75,50,45,0.9840637450199203,0.50199203187251,0.21115537848605578,0.647410358565737,0.2729083665338645,0.26095617529880477,5.508771929824562,4.39,1.53,22.2,11.3,93.0,0.851685393258427,0.4168539325842696,0.1685393258426966,0.43820224719101125,0.15280898876404492,0.3471910112359551
Jordan Weems,Seadra,54.4,117,55,65,95,95,45,85,0.35856573705179284,0.44621513944223107,0.8346613545816733,0.8326693227091634,0.1952191235059761,0.7310756972111554,1.280701754385965,3.70,1.15,24.8,13.9,95.7,0.41797752808988764,0.6022471910112359,0.6741573033707865,0.6168539325842697,0.04719101123595504,0.7696629213483146
Shelby Miller,Cloyster,60.6,91,50,95,180,85,45,70,0.2868525896414343,0.8207171314741036,0.9920318725099602,0.7529880478087649,0.1952191235059761,0.5737051792828686,1.2,2.40,1.00,25.8,15.0,93.2,0.3921348314606742,0.9056179775280899,0.9157303370786517,0.6719101123595506,0.026966292134831482,0.37191011235955057
Rich Hill,Clefairy,55.2,35,70,45,48,60,65,35,0.6254980079681275,0.17330677290836655,0.2410358565737052,0.4581673306772908,0.48804780876494025,0.1394422310756972,5.483333333333333,4.84,1.45,19.3,8.6,88.2,0.849438202247191,0.2932584269662921,0.24494382022471906,0.25617977528089886,0.45842696629213486,0.020224719101123594
Jorge López,Skiploom,49.5,188,55,45,50,45,65,80,0.35856573705179284,0.17330677290836655,0.2868525896414343,0.2749003984063745,0.48804780876494025,0.6713147410358565,0.9523809523809524,5.40,1.32,18.1,7.4,96.8,0.15280898876404495,0.18876404494382026,0.4269662921348315,0.18202247191011237,0.6348314606741573,0.898876404494382
Jacob Webb,Poliwhirl,44.5,61,65,65,65,50,50,90,0.549800796812749,0.44621513944223107,0.5039840637450199,0.33665338645418325,0.2729083665338645,0.7928286852589641,1.0694444444444444,3.51,1.25,23.2,12.5,95.0,0.3146067415730337,0.6325842696629214,0.5314606741573034,0.5067415730337078,0.09213483146067414,0.6730337078651686
